,Article.Title,Link,Date.Published,News.Outlet,Preview,Key.Author,All.Authors
67,"Timeline: NC climate change laws, executive orders & events ...",<a href='https://www.newsobserver.com/news/politics-government/article260409232.html' target='_blank'>Link to Article</a>,4/17/22,www.newsobserver.com,It can be hard to keep track of North Carolina’s climate commitments. Here are a list of the state’s laws and executive orders that target greenhouse gases.,Adam Wagner,NA
68,"Climate, health fuel opponents of NC poultry power plant | Raleigh ...",<a href='https://www.newsobserver.com/news/state/north-carolina/article258652993.html' target='_blank'>Link to Article</a>,2/26/22,www.newsobserver.com,The NC Renewable Power facility outside of Lumberton has burned chicken waste and what are called “poultry cakes” to generate energy but accrued fines.,Adam Wagner,NA
69,"Duke Energy defends greenhouse gas reduction process, says ...",<a href='https://www.newsobserver.com/news/politics-government/article259153223.html' target='_blank'>Link to Article</a>,3/8/22,www.newsobserver.com,"When should Duke Energy make technical data about its plans to cut carbon available? The company says after filing a plan, advocates say before.",Adam Wagner,NA
70,Gov. Cooper's executive order set ambitious climate change goals ...,<a href='https://www.newsobserver.com/news/politics-government/article260031520.html' target='_blank'>Link to Article</a>,4/17/22,www.newsobserver.com,"Signed after 2018’s Hurricane Florence, Executive Order 80 paved the way for legislation requiring Duke Energy to cut North Carolina’s carbon emissions. Here is what has actually happened so far.",Adam Wagner,NA
71,Winston-Salem plant fire shows environmental injustice | Raleigh ...,<a href='https://www.newsobserver.com/news/politics-government/article258036408.html' target='_blank'>Link to Article</a>,2/7/22,www.newsobserver.com,The Winston Weaver plant caught fire with hundreds of tons of a potential explosive on the site. Why didn’t longtime residents know about it?,Adam Wagner,NA
72,"Duke's carbon plan criticized as doing too little, too late | Raleigh ...",<a href='https://www.newsobserver.com/news/politics-government/article263420323.html' target='_blank'>Link to Article</a>,7/15/22,www.newsobserver.com,"A Durham County courtroom was filled to capacity as was a meeting room in Wilmington. Commissioners heard comments about environmental justice, natural gas and other concerns.",Adam Wagner,NA
73,"Despite 'divided government,' NC turned executive order into ...",<a href='https://www.newsobserver.com/news/politics-government/article260031540.html' target='_blank'>Link to Article</a>,4/17/22,www.newsobserver.com,North Carolina’s governor set out to reduce climate change. Here’s how some of his targets became state law and what could happen next.,Adam Wagner,NA
74,"US cabinet officials visit NC, tout infrastructure law | Raleigh News ...",<a href='https://www.newsobserver.com/news/politics-government/article260735297.html' target='_blank'>Link to Article</a>,4/26/22,www.newsobserver.com,USDA Secretary Tom Vilsack and EPA Administrator Michael Regan visited North Carolina to promote the bipartisan infrastructure law.,Adam Wagner,NA
75,NC State professor: Bird flu is 'terrible death' for poultry | Raleigh ...,<a href='https://www.newsobserver.com/news/state/north-carolina/article259984585.html' target='_blank'>Link to Article</a>,4/1/22,www.newsobserver.com,North Carolina produces hundreds of millions of chickens and turkeys every year. That could be threatened by a fast-moving bird flu.,Adam Wagner,NA
76,EPA investigating NC DEQ's hog farm biogas permit approvals ...,<a href='https://www.newsobserver.com/news/politics-government/article257331732.html' target='_blank'>Link to Article</a>,1/14/22,www.newsobserver.com,A complaint filed by N.C. groups alleged that DEQ’s environmental analyses were “a paper exercise.” Now the EPA is investigating.,Adam Wagner,NA
77,"NC needs to do more to meet climate change goals, group says ...",<a href='https://www.newsobserver.com/news/politics-government/article259862555.html' target='_blank'>Link to Article</a>,3/29/22,www.newsobserver.com,"Gov. Roy Cooper has targeted cuts from 2005 levels of 40% by 2025 and 50% by 2050. NC is set to miss both, according to new analysis.",Adam Wagner,NA
78,"Duke Energy carbon plan has solar, offshore wind and nuclear ...",<a href='https://www.newsobserver.com/news/business/article261480287.html' target='_blank'>Link to Article</a>,5/16/22,www.newsobserver.com,NC is requiring Duke Energy to cut emissions 70% from 2005 levels. It would reach that target in 2030 under one of four scenarios in the new plan.,Adam Wagner,NA
79,Federal government to auction NC offshore wind energy area ...,<a href='https://www.newsobserver.com/news/business/article261025142.html' target='_blank'>Link to Article</a>,5/9/22,www.newsobserver.com,"This week’s auction could fetch $500 million, much higher than the $9 million Avangrid paid in 2017 for a site off Kitty Hawk.",Adam Wagner,NA
