ID,Time Started,Time Finished,Manufacturer,OS,Audience,Country,Area,County,City,Provider,Gender,Age,Year Of Birth,How often do you hear about inflation in the media?,How often do you hear about COVID-19 in the media?,How often do you hear about climate change in the media?,How often do you hear about border security in the media?,How often do you hear about gun policies in the media?,How often do you hear about abortion in the media?,How often do you hear about Ukraine in the media?,Marital Status,Number of children,Education,Employment Status,Career,Race,Income,Spoken Languages,Organization Role,Number of Employees,Residential Postal Code,Location Postal Code,US Census Region,US Census Division,US Congressional District,DMA Code,DMA Name,Weight,
1382160657,2022-11-28 21:51:24,2022-11-28 21:51:54,Unknown,Windows Phone,Audience 1,US,Georgia,"Richmond, Georgia, United States",Augusta,Unknown,male,18 - 24,2000,Several times a year,Once a year or less,Never,At least once a month,Several times a year,Several times a year,At least once a month,living_with_partner,one,middle_school,student,consulting,white,middle_i,en,business_administrator,do_not_work,,30906,South,South Atlantic,12,520,Augusta-Aiken,0.65,
255142611,2022-11-28 16:26:34,2022-11-28 16:26:55,Unknown,iOS,Audience 1,US,Georgia,"Dekalb, Georgia, United States",Lithonia,Unknown,male,35 - 44,1981,At least once a month,At least once a month,Never,Never,At least once a month,At least once a month,At least once a month,single,zero,university,employed_for_wages,other,black,lower_ii,en,faculty_staff,fivehundrendsone_to_thousand,30088 US,30058,South,South Atlantic,4,524,Atlanta,0.9,
-958240337,2022-12-03 02:13:52,2022-12-03 02:14:25,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,male,45 - 54,1975,At least once a month,At least once a week,At least once a month,At least once a month,At least once a month,At least once a month,At least once a week,married,two,high_school,employed_for_wages,marketing_sales,black,middle_ii,en,supervisor,twohundrendfiftyone_to_fivehundrends,02465 US,31904,South,South Atlantic,3,522,"Columbus, GA (Opelika, AL)",1.08,
1822404270,2022-11-28 15:56:09,2022-11-28 15:56:36,Unknown,iOS,Audience 1,US,Georgia,"Cobb, Georgia, United States",Austell,Unknown,male,18 - 24,2001,At least once a week,At least once a week,At least once a week,At least once a week,At least once a month,At least once a month,At least once a week,married,one,university,self_employed,advertising,white,middle_i,en,supervisor,twohundrendfiftyone_to_fivehundrends,30047 US,30168,South,South Atlantic,13,524,Atlanta,0.65,
-1903312292,2022-11-28 18:22:09,2022-11-28 18:22:35,Unknown,iOS,Audience 1,US,Georgia,"Baldwin, Georgia, United States",Milledgeville,Unknown,female,25 - 34,1997,At least once a week,At least once a week,At least once a week,At least once a month,At least once a week,At least once a week,At least once a month,single,zero,university,student,fashion_apparel,other,middle_i,en,not_work,do_not_work,31768 US,31061,South,South Atlantic,10,503,Macon,0.85,
-567151780,2022-11-28 17:10:08,2022-11-28 17:10:44,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,female,35 - 44,1987,At least once a week,At least once a month,At least once a week,At least once a month,At least once a week,At least once a week,At least once a week,single,zero,university,self_employed,other,black,lower_ii,en,c_level_executive,one,31906 US,31903,South,South Atlantic,2,522,"Columbus, GA (Opelika, AL)",0.42,
1814722136,2022-11-28 16:55:55,2022-11-28 16:56:29,Unknown,Android,Audience 1,US,Georgia,"Columbia, Georgia, United States",Evans,Unknown,female,35 - 44,1981,At least once a week,At least once a week,At least once a week,At least once a week,At least once a month,At least once a month,At least once a month,single,zero,university,employed_for_wages,hotel_and_food_services,white,lower_ii,en,faculty_staff,fiftyone_to_hundrend,30809 US,30809,South,South Atlantic,12,520,Augusta-Aiken,0.61,
-1482377709,2022-12-02 18:46:31,2022-12-02 18:47:09,Unknown,Web,Audience 1,US,Georgia,"Liberty, Georgia, United States",Fort Stewart,Unknown,female,18 - 24,2002,At least once a month,Several times a year,Once a year or less,Never,At least once a week,At least once a week,At least once a week,married,one,university,self_employed,finance_and_insurance,white,middle_ii,en,prefer_not_to_say,fivehundrendsone_to_thousand,31315 US,31314,South,South Atlantic,1,507,Savannah,0.44,
1256249333,2022-11-28 16:34:11,2022-11-28 16:34:55,Unknown,iOS,Audience 1,US,Georgia,"Cobb, Georgia, United States",Smyrna,Unknown,male,35 - 44,1982,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,married,one,university,employed_for_wages,finance_and_insurance,white,high_i,en,technical_staff,twohundrendfiftyone_to_fivehundrends,30318 US,30080,South,South Atlantic,13,524,Atlanta,0.9,
1865819830,2022-12-04 18:32:26,2022-12-04 18:34:34,Unknown,Android,Audience 1,US,Georgia,"Richmond, Georgia, United States",Hephzibah,Unknown,male,35 - 44,1985,At least once a week,Never,At least once a week,At least once a week,At least once a week,At least once a week,Never,living_with_partner,one,middle_school,self_employed,construction,latino,lower_i,en,prefer_not_to_say,one,,30815,South,South Atlantic,12,520,Augusta-Aiken,0.63,
920875000,2022-11-28 15:51:22,2022-11-28 15:51:39,Unknown,iOS,Audience 1,US,Georgia,"Colquitt, Georgia, United States",Moultrie,Unknown,female,35 - 44,1985,At least once a week,At least once a week,At least once a month,At least once a month,At least once a month,At least once a week,At least once a month,living_with_partner,one,university,employed_for_wages,information_services_and_data,white,lower_ii,en,owner_partner,thousandone_to_fivethousands,31643 US,31768,South,South Atlantic,8,525,"Albany, GA",0.42,
-1553002475,2022-11-29 07:11:20,2022-11-29 07:13:38,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,female,45 - 54,1975,Several times a year,At least once a month,Several times a year,Several times a year,Once a year or less,Several times a year,Several times a year,married,one,university,employed_for_wages,education,latino,high_i,en,product_manager,hundrendone_to_twohundrendsfifty,31907 US,31907,South,South Atlantic,2,522,"Columbus, GA (Opelika, AL)",0.72,
-1864274114,2022-12-02 01:17:23,2022-12-02 01:18:45,Unknown,Web,Audience 1,US,Georgia,"Columbia, Georgia, United States",Grovetown,Unknown,female,18 - 24,2003,Several times a year,Once a year or less,Several times a year,Several times a year,At least once a month,Never,Several times a year,single,zero,high_school,student,transportation_and_warehousing,white,lower_i,en,other_non_management,do_not_work,20785 US,30813,South,South Atlantic,12,520,Augusta-Aiken,0.44,
741474990,2022-11-28 16:50:04,2022-11-28 16:50:49,Unknown,Android,Audience 1,US,Georgia,"Henry, Georgia, United States",McDonough,Unknown,female,35 - 44,1987,At least once a week,At least once a week,At least once a week,Several times a year,At least once a month,At least once a week,At least once a week,divorced,one,high_school,employed_for_wages,personal_services,white,lower_ii,en,supervisor,six_to_ten,30281 US,30253,South,South Atlantic,13,524,Atlanta,0.42,
1146666266,2022-11-29 17:52:58,2022-11-29 17:53:30,Unknown,Web,Audience 1,US,Georgia,"Peach, Georgia, United States",Byron,Unknown,female,> 54,1963,At least once a week,At least once a week,At least once a month,At least once a month,At least once a month,At least once a month,At least once a month,married,zero,vocational_technical_college,homemaker,homemaker,white,lower_i,en,prefer_not_to_say,two_to_five,31097 US,31008,South,South Atlantic,8,503,Macon,2.15,
2124837331,2022-11-30 15:48:35,2022-11-30 15:48:54,Unknown,Web,Audience 1,US,Georgia,"Bryan, Georgia, United States",Richmond Hill,Unknown,male,25 - 34,1992,Once a year or less,Several times a year,Once a year or less,Several times a year,Several times a year,Once a year or less,Several times a year,married,zero,postgraduate,employed_for_wages,finance_and_insurance,white,high_ii,en,owner_partner,fivehundrendsone_to_thousand,30301 US,31324,South,South Atlantic,1,507,Savannah,0.77,
1703430070,2022-11-28 16:10:42,2022-11-28 16:11:19,Unknown,Web,Audience 1,US,Georgia,"Hall, Georgia, United States",Flowery Branch,Unknown,female,25 - 34,1994,At least once a week,At least once a month,At least once a month,At least once a month,At least once a week,At least once a week,At least once a month,living_with_partner,two,university,employed_for_wages,manufacturing_other,hispanic,lower_ii,en,prefer_not_to_say,fiftyone_to_hundrend,30542 US,30542,South,South Atlantic,9,524,Atlanta,0.85,
-2111989084,2022-12-12 21:16:56,2022-12-12 21:17:20,Unknown,iOS,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,male,18 - 24,2001,At least once a week,At least once a week,At least once a week,At least once a month,Several times a year,At least once a month,At least once a month,single,one,high_school,employed_for_wages,education,black,middle_i,en,faculty_staff,fiftyone_to_hundrend,31904 US,31909,South,South Atlantic,3,522,"Columbus, GA (Opelika, AL)",0.65,
50243269,2022-12-01 10:45:42,2022-12-01 10:46:00,Unknown,iOS,Audience 1,US,Georgia,"Marion, Georgia, United States",Buena Vista,Unknown,male,18 - 24,1999,Several times a year,Several times a year,Several times a year,Several times a year,Several times a year,Several times a year,At least once a week,living_with_partner,zero,university,employed_for_wages,agriculture_forestry_fishing_or_hunting,black,lower_i,en,supervisor,thousandone_to_fivethousands,31069 US,31803,South,South Atlantic,2,522,"Columbus, GA (Opelika, AL)",0.65,
962585347,2022-12-02 08:14:15,2022-12-02 08:18:30,Unknown,Web,Audience 1,US,Georgia,"Lee, Georgia, United States",Leesburg,Unknown,female,35 - 44,1986,At least once a month,At least once a week,At least once a week,At least once a week,At least once a month,At least once a week,At least once a week,married,two,vocational_technical_college,employed_for_wages,education,hispanic,middle_i,en,product_manager,hundrendone_to_twohundrendsfifty,77345 US,31763,South,South Atlantic,2,525,"Albany, GA",0.42,
453828086,2022-12-01 07:41:20,2022-12-01 07:41:29,Unknown,Web,Audience 1,US,Georgia,"Richmond, Georgia, United States",Augusta,Unknown,female,45 - 54,1969,Never,Never,Never,Never,Never,Never,Never,married,two,vocational_technical_college,employed_for_wages,wholesale,arab,middle_i,en,chief_financial_officer,fiftyone_to_hundrend,30906 US,30906,South,South Atlantic,12,520,Augusta-Aiken,1.28,
1260527651,2022-11-29 00:04:34,2022-11-29 00:07:12,Unknown,iOS,Audience 1,US,Georgia,"Turner, Georgia, United States",Ashburn,Unknown,male,45 - 54,1974,Once a year or less,At least once a month,Several times a year,Several times a year,Several times a year,Once a year or less,At least once a month,divorced,one,high_school,employed_for_wages,wholesale,white,lower_i,en,faculty_staff,greater_than_fivethousands,31069 US,31714,South,South Atlantic,8,525,"Albany, GA",1.08,
-956496359,2022-12-05 23:02:16,2022-12-05 23:03:43,Unknown,Android,Audience 1,US,Georgia,"Columbia, Georgia, United States",Grovetown,Unknown,male,35 - 44,1979,At least once a week,At least once a month,Several times a year,Several times a year,Several times a year,At least once a week,At least once a week,married,one,university,employed_for_wages,information_other,black,middle_i,en,faculty_staff,fivehundrendsone_to_thousand,30477 US,30813,South,South Atlantic,12,520,Augusta-Aiken,0.9,
2107521954,2022-11-30 01:29:45,2022-11-30 01:30:07,Unknown,Web,Audience 1,US,Georgia,"Berrien, Georgia, United States",Nashville,Unknown,male,35 - 44,1984,At least once a week,At least once a week,At least once a week,At least once a month,At least once a week,At least once a week,At least once a month,separated,two,university,unemployed_looking,agriculture_forestry_fishing_or_hunting,white,lower_i,en,prefer_not_to_say,two_to_five,31622 US,31639,South,South Atlantic,8,530,Tallahassee-Thomasville,0.63,
626397704,2022-11-28 17:09:07,2022-11-28 17:09:53,Unknown,Web,Audience 1,US,Georgia,"Henry, Georgia, United States",McDonough,Unknown,male,25 - 34,1990,At least once a month,At least once a month,At least once a month,Several times a year,At least once a month,At least once a month,At least once a month,single,zero,high_school,employed_for_wages,information_other,black,lower_ii,en,prefer_not_to_say,fivehundrendsone_to_thousand,30252 US,30253,South,South Atlantic,13,524,Atlanta,0.77,
1709596666,2022-11-28 15:51:26,2022-11-28 15:51:57,Unknown,iOS,Audience 1,US,Georgia,"Fulton, Georgia, United States",Atlanta,Unknown,female,35 - 44,1980,At least once a week,At least once a month,Several times a year,At least once a month,At least once a month,At least once a week,At least once a week,married,one,university,employed_for_wages,finance_and_insurance,white,high_iii,en,faculty_staff,greater_than_fivethousands,30127 US,30306,South,South Atlantic,5,524,Atlanta,0.61,
-657940473,2022-11-28 16:36:15,2022-11-28 16:36:42,Unknown,iOS,Audience 1,US,Georgia,"Wheeler, Georgia, United States",Glenwood,Unknown,female,25 - 34,1991,At least once a week,At least once a month,At least once a month,At least once a month,At least once a month,At least once a week,At least once a month,single,one,university,unemployed_looking,other,white,lower_i,en,not_work,do_not_work,30428 US,30428,South,South Atlantic,12,503,Macon,0.51,
2024061121,2022-12-02 23:32:12,2022-12-02 23:32:51,Unknown,iOS,Audience 1,US,Georgia,"Evans, Georgia, United States",Claxton,Unknown,male,18 - 24,2000,Several times a year,At least once a month,Several times a year,Once a year or less,Once a year or less,Never,Several times a year,married,zero,university,employed_for_wages,advertising,black,lower_ii,en,other_non_management,six_to_ten,30417 US,30417,South,South Atlantic,12,507,Savannah,0.65,
1964588164,2022-11-28 16:45:16,2022-11-28 16:45:37,Unknown,Web,Audience 1,US,Georgia,"Barrow, Georgia, United States",Winder,Unknown,female,35 - 44,1979,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,separated,zero,vocational_technical_college,self_employed,retail,asian,lower_ii,en,middle_management,twohundrendfiftyone_to_fivehundrends,30549 US,30680,South,South Atlantic,10,524,Atlanta,0.61,
-1669967798,2022-11-28 17:03:12,2022-11-28 17:03:32,Unknown,iOS,Audience 1,US,Georgia,"Habersham, Georgia, United States",Mount Airy,Unknown,female,18 - 24,2000,At least once a week,At least once a week,At least once a week,At least once a month,At least once a week,At least once a week,At least once a month,single,zero,university,employed_for_wages,health_care_and_social_assistance,white,middle_ii,en,faculty_staff,twentysix_to_fifty,30563 US,30563,South,South Atlantic,9,524,Atlanta,0.44,
-639611608,2022-11-29 15:20:00,2022-11-29 15:20:38,Unknown,iOS,Audience 1,US,Georgia,"Greene, Georgia, United States",Union Point,Unknown,male,35 - 44,1985,At least once a week,At least once a week,At least once a week,At least once a month,At least once a week,At least once a week,At least once a month,married,one,university,employed_for_wages,finance_and_insurance,white,middle_ii,en,supervisor,greater_than_fivethousands,31016 US,30669,South,South Atlantic,10,520,Augusta-Aiken,0.63,
-2061790258,2022-12-06 20:39:28,2022-12-06 20:40:28,Unknown,Web,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,male,45 - 54,1975,At least once a week,At least once a week,At least once a month,Several times a year,At least once a week,At least once a week,At least once a week,separated,two,vocational_technical_college,self_employed,telecommunications,arab,lower_ii,en,prefer_not_to_say,fivehundrendsone_to_thousand,31907 US,31907,South,South Atlantic,2,522,"Columbus, GA (Opelika, AL)",1.08,
-241975897,2022-11-29 09:29:27,2022-11-29 09:29:51,Unknown,Android,Audience 1,US,Georgia,"Camden, Georgia, United States",St. Marys,Unknown,female,35 - 44,1984,At least once a week,At least once a month,Several times a year,Once a year or less,Several times a year,At least once a month,At least once a month,living_with_partner,zero,university,self_employed,fashion_apparel,black,lower_ii,en,not_work,one,31558 US,31558,South,South Atlantic,1,561,Jacksonville,0.42,
602218228,2022-11-28 20:58:42,2022-11-28 20:59:19,Unknown,iOS,Audience 1,US,Georgia,"Houston, Georgia, United States",Perry,Unknown,male,25 - 34,1996,At least once a month,Several times a year,Several times a year,Once a year or less,Several times a year,At least once a month,At least once a month,single,one,high_school,employed_for_wages,hotel_and_food_services,black,lower_ii,en,faculty_staff,greater_than_fivethousands,31030 US,31069,South,South Atlantic,8,503,Macon,1.26,
-1612616536,2022-12-02 06:05:12,2022-12-02 06:06:37,Unknown,Web,Audience 1,US,Georgia,"Wilkes, Georgia, United States",Washington,Unknown,male,> 54,1965,Once a year or less,Several times a year,Once a year or less,Several times a year,At least once a month,Once a year or less,Several times a year,single,zero,vocational_technical_college,military,agriculture_forestry_fishing_or_hunting,arab,high_i,en,prefer_not_to_say,twentysix_to_fifty,31093 US,30673,South,South Atlantic,10,520,Augusta-Aiken,2.28,
-1743716361,2022-11-29 03:30:36,2022-11-29 03:31:01,Unknown,Web,Audience 1,US,Georgia,"Toombs, Georgia, United States",Vidalia,Unknown,female,35 - 44,1987,Several times a year,At least once a month,Several times a year,Once a year or less,Several times a year,Several times a year,At least once a week,single,zero,high_school,employed_for_wages,health_care_and_social_assistance,black,middle_ii,en,prefer_not_to_say,twentysix_to_fifty,30474 US,30474,South,South Atlantic,12,507,Savannah,0.42,
-1362230562,2022-11-30 22:09:49,2022-11-30 22:10:32,Unknown,Web,Audience 1,US,Georgia,"Dougherty, Georgia, United States",Albany,Unknown,male,35 - 44,1985,At least once a week,At least once a week,At least once a week,At least once a month,At least once a week,At least once a week,At least once a week,single,zero,high_school,unemployed_looking,construction,black,middle_ii,en,middle_management,two_to_five,31707 US,31707,South,South Atlantic,2,525,"Albany, GA",0.63,
906417647,2022-12-01 02:09:08,2022-12-01 02:09:40,Unknown,Web,Audience 1,US,Georgia,"Dougherty, Georgia, United States",Albany,Unknown,male,25 - 34,1997,At least once a month,At least once a week,At least once a week,Several times a year,At least once a month,At least once a week,At least once a month,married,two,university,employed_for_wages,arts_entertainment_or_recreation,black,middle_i,en,sales_staff,twohundrendfiftyone_to_fivehundrends,,31705,South,South Atlantic,8,525,"Albany, GA",1.26,
-361188082,2022-11-29 02:49:24,2022-11-29 02:49:54,Unknown,iOS,Audience 1,US,Georgia,"Crawford, Georgia, United States",Roberta,Unknown,female,25 - 34,1990,At least once a month,At least once a month,Several times a year,Several times a year,At least once a month,Several times a year,Several times a year,single,one,university,employed_for_wages,hotel_and_food_services,white,lower_i,en,faculty_staff,twohundrendfiftyone_to_fivehundrends,31204 US,31078,South,South Atlantic,2,503,Macon,0.51,
-2057098116,2022-11-28 18:52:47,2022-11-28 18:55:02,Unknown,Android,Audience 1,US,Georgia,"Dougherty, Georgia, United States",Albany,Unknown,male,25 - 34,1991,At least once a month,At least once a month,Several times a year,At least once a month,At least once a month,At least once a month,Several times a year,single,zero,vocational_technical_college,employed_for_wages,legal_services,black,lower_ii,en,craftsman,hundrendone_to_twohundrendsfifty,31721 US,31707,South,South Atlantic,2,525,"Albany, GA",0.77,
330310971,2022-11-28 16:43:07,2022-11-28 16:43:39,Unknown,Android,Audience 1,US,Georgia,"Columbia, Georgia, United States",Grovetown,Unknown,male,45 - 54,1970,Never,At least once a month,At least once a week,At least once a month,At least once a month,At least once a week,At least once a month,single,zero,vocational_technical_college,self_employed,personal_services,white,lower_ii,en,other_non_management,one,30813 US,30813,South,South Atlantic,12,520,Augusta-Aiken,1.92,
11140885,2022-11-29 02:53:49,2022-11-29 02:54:13,Unknown,Web,Audience 1,US,Georgia,"Grady, Georgia, United States",Cairo,Unknown,male,35 - 44,1983,At least once a week,At least once a week,At least once a month,Several times a year,At least once a week,At least once a week,At least once a month,single,one,high_school,employed_for_wages,construction,black,middle_ii,en,prefer_not_to_say,twentysix_to_fifty,19121 US,39828,South,South Atlantic,2,530,Tallahassee-Thomasville,0.9,
1709371852,2022-12-06 13:42:24,2022-12-06 13:42:47,Unknown,Web,Audience 1,US,Georgia,"Richmond, Georgia, United States",Augusta,Unknown,male,18 - 24,2001,At least once a month,At least once a week,At least once a week,Never,At least once a week,At least once a month,At least once a week,single,zero,university,employed_for_wages,other,black,high_i,en,c_level_executive,eleven_to_twentyfive,30909 US,30909,South,South Atlantic,12,520,Augusta-Aiken,0.65,
-1257649553,2022-11-28 18:54:59,2022-11-28 18:55:27,Unknown,Web,Audience 1,US,Georgia,"Chatham, Georgia, United States",Savannah,Unknown,female,25 - 34,1991,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,single,two,high_school,unemployed_looking,information_other,black,lower_i,en,c_level_executive,two_to_five,31401 US,31401,South,South Atlantic,1,507,Savannah,0.51,
-666431806,2022-11-29 11:09:05,2022-11-29 11:11:04,Unknown,iOS,Audience 1,US,Georgia,"Butts, Georgia, United States",Jackson,Unknown,male,25 - 34,1990,At least once a week,At least once a month,Once a year or less,Never,Several times a year,At least once a month,At least once a month,single,zero,university,retired,other,black,middle_ii,en,not_work,do_not_work,30233 US,30233,South,South Atlantic,10,503,Macon,0.77,
455103867,2022-11-28 23:28:48,2022-11-28 23:29:08,Unknown,Web,Audience 1,US,Georgia,"Lincoln, Georgia, United States",Lincolnton,Unknown,male,25 - 34,1991,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,At least once a week,single,zero,postgraduate,employed_for_wages,retail,black,middle_ii,en,c_level_executive,thousandone_to_fivethousands,30673 US,30817,South,South Atlantic,10,520,Augusta-Aiken,0.77,
-1465431360,2022-11-28 18:27:21,2022-11-28 18:27:50,Unknown,iOS,Audience 1,US,Georgia,"Tift, Georgia, United States",Tifton,Unknown,male,18 - 24,2002,At least once a month,Once a year or less,At least once a month,At least once a month,At least once a month,Several times a year,Once a year or less,single,zero,high_school,student,software,black,lower_i,en,faculty_staff,fivehundrendsone_to_thousand,31794 US,31794,South,South Atlantic,8,530,Tallahassee-Thomasville,0.65,
-1620562024,2022-11-28 16:52:53,2022-11-28 16:53:31,Unknown,iOS,Audience 1,US,Georgia,"Coweta, Georgia, United States",Newnan,Unknown,female,25 - 34,1994,Never,Never,Never,Never,Never,Never,Never,single,zero,university,employed_for_wages,construction,black,lower_ii,en,administrative_clerical,fivehundrendsone_to_thousand,30311 US,30265,South,South Atlantic,3,524,Atlanta,0.85,
1625912047,2022-11-28 16:36:23,2022-11-28 16:36:48,Unknown,Android,Audience 1,US,Georgia,"Dougherty, Georgia, United States",Albany,Unknown,female,45 - 54,1977,At least once a week,At least once a week,At least once a week,At least once a month,At least once a week,At least once a week,At least once a month,single,two,vocational_technical_college,unemployed_looking,other,black,lower_i,en,prefer_not_to_say,do_not_work,31701 US,31705,South,South Atlantic,8,525,"Albany, GA",0.72,
-2075371588,2022-11-29 03:26:41,2022-11-29 03:27:35,Unknown,iOS,Audience 1,US,Georgia,"Grady, Georgia, United States",Whigham,Unknown,female,18 - 24,1998,At least once a month,Never,Several times a year,Never,Never,At least once a week,Never,single,zero,university,student,marketing_sales,white,middle_ii,en,not_work,thousandone_to_fivethousands,31088 US,39897,South,South Atlantic,2,530,Tallahassee-Thomasville,0.85,
169812277,2022-11-29 02:13:49,2022-11-29 02:14:20,Unknown,iOS,Audience 1,US,Georgia,"Berrien, Georgia, United States",Alapaha,Unknown,female,18 - 24,2002,Several times a year,Several times a year,Several times a year,Once a year or less,Once a year or less,Several times a year,At least once a month,single,one,university,student,other,black,lower_ii,en,not_work,do_not_work,31061 US,31622,South,South Atlantic,8,530,Tallahassee-Thomasville,0.44,
-2001734679,2022-11-28 15:57:41,2022-11-28 16:00:16,Unknown,iOS,Audience 1,US,Georgia,"Jackson, Georgia, United States",Hoschton,Unknown,male,45 - 54,1973,At least once a month,Never,Never,At least once a month,Several times a year,Several times a year,Never,single,zero,high_school,employed_for_wages,wholesale,white,middle_ii,en,faculty_staff,fiftyone_to_hundrend,30620 US,30548,South,South Atlantic,10,524,Atlanta,1.92,
-62052633,2022-11-28 23:38:01,2022-11-28 23:38:34,Unknown,iOS,Audience 1,US,Georgia,"Chatham, Georgia, United States",Pooler,Unknown,male,18 - 24,2000,Never,At least once a month,Once a year or less,Never,At least once a month,Never,Once a year or less,married,one,university,student,advertising,black,lower_i,en,other_non_management,six_to_ten,31322 US,31322,South,South Atlantic,1,507,Savannah,0.65,
1786374797,2022-11-28 22:17:36,2022-11-28 22:18:10,Unknown,iOS,Audience 1,US,Georgia,"Toombs, Georgia, United States",Vidalia,Unknown,male,18 - 24,1998,At least once a week,Several times a year,At least once a month,Several times a year,Several times a year,Several times a year,At least once a week,single,zero,university,employed_for_wages,finance_and_insurance,black,middle_ii,en,faculty_staff,greater_than_fivethousands,30474 US,30474,South,South Atlantic,12,507,Savannah,1.26,
-794949249,2022-11-30 15:13:14,2022-11-30 15:13:42,Unknown,Web,Audience 1,US,Georgia,"Evans, Georgia, United States",Claxton,Unknown,female,45 - 54,1975,At least once a month,At least once a month,Several times a year,Once a year or less,Several times a year,At least once a week,At least once a week,separated,one,high_school,employed_for_wages,government_and_public_administration,white,lower_ii,en,prefer_not_to_say,twentysix_to_fifty,30417 US,30417,South,South Atlantic,12,507,Savannah,0.72,
-1038569078,2022-11-28 15:52:17,2022-11-28 15:52:33,Unknown,iOS,Audience 1,US,Georgia,"Fulton, Georgia, United States",Atlanta,Unknown,female,18 - 24,2001,At least once a week,At least once a month,At least once a month,Never,Once a year or less,At least once a week,At least once a week,married,one,high_school,unemployed_looking,other,black,lower_i,en,not_work,do_not_work,30315 US,30315,South,South Atlantic,5,524,Atlanta,0.44,
574196192,2022-12-05 17:39:46,2022-12-05 17:40:04,Unknown,iOS,Audience 1,US,Georgia,"Muscogee, Georgia, United States",Columbus,Unknown,female,18 - 24,1998,Several times a year,Once a year or less,Several times a year,Once a year or less,At least once a week,Once a year or less,Several times a year,single,zero,high_school,unemployed_looking,hotel_and_food_services,black,lower_i,en,faculty_staff,twentysix_to_fifty,31904 US,31906,South,South Atlantic,3,522,"Columbus, GA (Opelika, AL)",0.85,
-2092288015,2022-11-28 16:50:42,2022-11-28 16:51:19,Unknown,iOS,Audience 1,US,Georgia,"Paulding, Georgia, United States",Dallas,Unknown,female,18 - 24,2004,At least once a month,At least once a month,Several times a year,At least once a month,Several times a year,At least once a week,At least once a month,single,zero,university,student,other,black,middle_ii,en,not_work,do_not_work,30132 US,30157,South,South Atlantic,14,524,Atlanta,1.59,
-721665092,2022-11-28 16:12:23,2022-11-28 16:15:51,Unknown,iOS,Audience 1,US,Georgia,"Gwinnett, Georgia, United States",Peachtree Corners,Unknown,female,25 - 34,1993,Never,At least once a week,At least once a week,Never,At least once a month,At least once a week,At least once a month,single,zero,high_school,employed_for_wages,other,black,lower_ii,en,faculty_staff,do_not_work,30087 US,30092,South,South Atlantic,7,524,Atlanta,0.51,
62126876,2022-11-29 14:54:39,2022-11-29 14:55:14,Unknown,iOS,Audience 1,US,Georgia,"Mitchell, Georgia, United States",Camilla,Unknown,female,18 - 24,1999,Several times a year,At least once a month,Several times a year,Once a year or less,At least once a month,Several times a year,At least once a month,single,zero,high_school,employed_for_wages,finance_and_insurance,black,lower_i,en,other_non_management,greater_than_fivethousands,31730 US,31730,South,South Atlantic,2,530,Tallahassee-Thomasville,0.44,
2099857842,2022-12-01 04:03:13,2022-12-01 04:03:41,Unknown,Android,Audience 1,US,Georgia,"Bacon, Georgia, United States",Alma,Unknown,female,25 - 34,1997,At least once a week,Several times a year,At least once a week,At least once a month,Several times a year,Several times a year,At least once a month,single,one,high_school,unemployed_looking,marketing_sales,white,lower_i,en,other_non_management,six_to_ten,31510 US,31510,South,South Atlantic,12,507,Savannah,0.85,
1867178321,2022-11-28 22:48:27,2022-11-28 22:49:25,Unknown,iOS,Audience 1,US,Georgia,"Chattahoochee, Georgia, United States",Cusseta,Unknown,female,35 - 44,1984,At least once a week,At least once a week,At least once a week,Never,At least once a week,At least once a month,Several times a year,single,zero,university,student,marketing_sales,white,lower_i,en,other_non_management,do_not_work,28562 US,31805,South,South Atlantic,2,522,"Columbus, GA (Opelika, AL)",0.42,
1688812003,2022-11-28 22:25:45,2022-11-28 22:26:13,Unknown,iOS,Audience 1,US,Georgia,"Lowndes, Georgia, United States",Lake Park,Unknown,female,35 - 44,1984,At least once a week,At least once a week,At least once a month,Several times a year,At least once a week,At least once a week,At least once a month,married,one,university,employed_for_wages,wholesale,white,middle_ii,en,faculty_staff,greater_than_fivethousands,78717 US,31636,South,South Atlantic,8,530,Tallahassee-Thomasville,0.42,
1220742392,2022-11-28 17:24:27,2022-11-28 17:24:55,Unknown,iOS,Audience 1,US,Georgia,"Camden, Georgia, United States",Kingsland,Unknown,male,35 - 44,1984,At least once a week,Never,Several times a year,At least once a week,Never,At least once a month,At least once a week,single,zero,high_school,unable_to_work,other,asian,lower_ii,en,not_work,do_not_work,31548 US,31548,South,South Atlantic,1,561,Jacksonville,0.63,
